path,validity,family,signed_delta,fraction_below_upper2,gap_region,error
nstxu_204202/N6/egn06w.7722E+01,bad,none,0.9944534706380497,1,below_upper2,
nstxu_204202/N10/egn10w.6022E+01,bad,none,0.9754243440532935,1,below_upper2,
nstxu_204202/N6/egn06w.6043E+01,bad,none,0.9973055207063813,1,below_upper2,
nstxu_204202/N3/egn03w.6740E+01,bad,none,0.9966051986178744,1,below_upper2,
nstxu_204202/N7/egn07w.5606E+01,bad,none,0.997264856602869,1,below_upper2,
nstxu_204202/N10/egn10w.8050E+01,bad,none,0.9851220058253398,1,below_upper2,
nstxu_204202/N10/egn10w.1657E+02,bad,none,0.9999950338586846,1,below_upper2,
nstxu_204202/N7/egn07w.8196E+01,bad,none,0.9737647564375591,1,below_upper2,
nstxu_204202/N10/egn10w.3235E+02,bad,none,0.191204765515559,0.1029157757894313,mixed,
nstxu_204202/N1/egn01w.1139E+02,bad,none,0.9986236424922352,1,below_upper2,
nstxu_204202/N10/egn10w.5558E+01,bad,none,0.9466460209319582,1,below_upper2,
nstxu_204202/N10/egn10w.1012E+02,bad,none,0.9996481572219325,1,below_upper2,
nstxu_204202/N1/egn01w.9537E+01,bad,none,0.9819963926615756,1,below_upper2,
nstxu_204202/N7/egn07w.1322E+02,bad,none,0.9985170108187362,1,below_upper2,
nstxu_204202/N2/egn02w.1421E+02,bad,none,0.9982579825424351,1,below_upper2,
nstxu_204202/N8/egn08w.1573E+02,bad,none,0.9986322873389999,1,below_upper2,
nstxu_204202/N10/egn10w.5402E+01,bad,none,0.9519497222400612,1,below_upper2,
nstxu_204202/N7/egn07w.1277E+02,bad,none,0.99966993776965,1,below_upper2,
nstxu_204202/N6/egn06w.9214E+01,bad,none,0.9661286799963217,1,below_upper2,
nstxu_204202/N1/egn01w.9659E+01,bad,none,0.977617759077364,1,below_upper2,
nstxu_204202/N1/egn01w.9409E+01,bad,none,0.9819949930558027,1,below_upper2,
nstxu_204202/N8/egn08w.6595E+01,bad,none,0.9965359291141728,1,below_upper2,
nstxu_204202/N5/egn05w.2841E+02,bad,none,0.7419892349591705,1,below_upper2,
nstxu_204202/N5/egn05w.7010E+01,bad,none,0.9919752221772132,1,below_upper2,
nstxu_204202/N5/egn05w.9219E+01,bad,none,0.9943176652263447,1,below_upper2,
nstxu_204202/N9/egn09w.5962E+01,bad,none,0.9969285501235787,1,below_upper2,
nstxu_204202/N1/egn01w.1468E+02,bad,none,0.9973032510790714,1,below_upper2,
nstxu_204202/N4/egn04w.1333E+02,bad,none,0.9999648625398528,1,below_upper2,
nstxu_204202/N1/egn01w.9473E+01,bad,none,0.9826107629815906,1,below_upper2,
nstxu_204202/N10/egn10w.1690E+02,bad,none,0.973787355372422,1,below_upper2,
nstxu_204202/N6/egn06w.8580E+01,bad,none,0.9844574398239987,1,below_upper2,
nstxu_204202/N3/egn03w.2907E+02,bad,none,0.6001236308109842,0.6538835312943353,below_upper2,
nstxu_204202/N6/egn06w.9561E+01,bad,none,0.9972137593116567,1,below_upper2,
nstxu_204202/N10/egn10w.7437E+01,bad,none,0.9701568683847507,1,below_upper2,
nstxu_204202/N5/egn05w.7666E+01,bad,none,0.9748486539664011,1,below_upper2,
nstxu_204202/N7/egn07w.1344E+02,bad,none,0.9998920811073115,1,below_upper2,
nstxu_204202/N6/egn06w.9938E+01,bad,none,0.9991616722436295,1,below_upper2,
nstxu_204202/N6/egn06w.1049E+02,bad,none,0.9999901368994094,1,below_upper2,
nstxu_204202/N4/egn04w.1233E+02,bad,none,0.996950992734408,1,below_upper2,
nstxu_204202/N10/egn10w.9186E+01,bad,none,0.9954882723828078,1,below_upper2,
nstxu_204202/N9/egn09w.1241E+02,bad,none,0.998564818022926,1,below_upper2,
nstxu_204202/N9/egn09w.6922E+01,bad,none,0.9231988496242135,1,below_upper2,
nstxu_204202/N7/egn07w.5229E+01,bad,none,0.9431090491272726,1,below_upper2,
nstxu_204202/N10/egn10w.1334E+02,bad,none,0.9999900591663005,1,below_upper2,
nstxu_204202/N9/egn09w.9649E+01,bad,none,0.9973686640712753,1,below_upper2,
nstxu_204202/N8/egn08w.5135E+01,bad,none,0.9977029182009151,1,below_upper2,
nstxu_204202/N5/egn05w.5249E+01,bad,none,0.9965247483782571,1,below_upper2,
nstxu_204202/N10/egn10w.1018E+02,bad,none,0.9998905755774501,1,below_upper2,
nstxu_204202/N7/egn07w.1340E+02,bad,none,0.999901011270322,1,below_upper2,
nstxu_204202/N10/egn10w.1245E+02,bad,none,0.9999635333824241,1,below_upper2,
nstxu_204202/N8/egn08w.6173E+01,bad,none,0.9973355039958993,1,below_upper2,
nstxu_204202/N5/egn05w.6250E+01,bad,none,0.9967229675474156,1,below_upper2,
nstxu_204202/N8/egn08w.1583E+02,bad,none,0.9992658073691807,1,below_upper2,
nstxu_204202/N7/egn07w.1311E+02,bad,none,0.9846139316559912,1,below_upper2,
nstxu_204202/N10/egn10w.9884E+01,bad,none,0.9989244182867908,1,below_upper2,
nstxu_204202/N10/egn10w.6610E+01,bad,none,0.9580865602781082,1,below_upper2,
nstxu_204202/N7/egn07w.1306E+02,bad,none,0.9976773482739332,1,below_upper2,
nstxu_204202/N5/egn05w.7891E+01,bad,none,0.9772309066591799,1,below_upper2,
nstxu_204202/N1/egn01w.9345E+01,bad,none,0.9802071996447512,1,below_upper2,
nstxu_204202/N7/egn07w.2109E+02,bad,none,0.9498968132910464,1,below_upper2,
nstxu_204202/N7/egn07w.1138E+02,bad,none,0.9999980258579101,1,below_upper2,
nstxu_204202/N1/egn01w.9599E+01,bad,none,0.9802716716574642,1,below_upper2,
nstxu_204202/N2/egn02w.2199E+02,bad,none,0.8540665547211103,1,below_upper2,
nstxu_204202/N9/egn09w.3285E+02,bad,none,0.9207279865606892,0.9670996281913253,below_upper2,
nstxu_204202/N10/egn10w.5883E+01,bad,none,0.9575811701999385,1,below_upper2,
nstxu_204202/N7/egn07w.5735E+01,bad,none,0.9930009480570946,1,below_upper2,
nstxu_204202/N7/egn07w.6822E+01,bad,none,0.9757676938886983,1,below_upper2,
nstxu_204202/N7/egn07w.1282E+02,bad,none,0.985170519900157,1,below_upper2,
nstxu_204202/N2/egn02w.7267E+01,bad,none,0.9766492268185841,1,below_upper2,
nstxu_204202/N6/egn06w.2617E+02,bad,none,0.480078013674537,0.3419606807693928,mixed,
nstxu_204202/N10/egn10w.8645E+01,bad,none,0.9926699992887394,1,below_upper2,
nstxu_204202/N9/egn09w.3282E+02,bad,none,0.4553156052750928,0.6089417559606296,below_upper2,
nstxu_204202/N7/egn07w.1327E+02,bad,none,0.9908314198617633,1,below_upper2,
nstxu_204202/N9/egn09w.6742E+01,bad,none,0.9975206039497944,1,below_upper2,
nstxu_204202/N1/egn01w.3981E+02,bad,none,0.1748740951463496,0.5150689187654883,below_upper2,
nstxu_204202/N10/egn10w.9791E+01,bad,none,0.9978959064278544,1,below_upper2,
nstxu_204202/N6/egn06w.7662E+01,bad,none,0.9938504693118155,1,below_upper2,
nstxu_204202/N7/egn07w.2176E+02,bad,none,0.7470253766540065,0.6512689169434467,below_upper2,
nstxu_204202/N8/egn08w.1566E+02,bad,none,0.9986103869114265,1,below_upper2,
nstxu_204202/N5/egn05w.7562E+01,bad,none,0.975633492970133,1,below_upper2,
nstxu_204202/N9/egn09w.5840E+01,bad,none,0.997012064683558,1,below_upper2,
nstxu_204202/N6/egn06w.9833E+01,bad,none,0.9989036085993515,1,below_upper2,
nstxu_204202/N5/egn05w.1086E+02,bad,none,0.9999433972804663,1,below_upper2,
nstxu_204202/N9/egn09w.2021E+02,bad,none,0.9802695426328063,1,below_upper2,
nstxu_204202/N10/egn10w.6723E+01,bad,none,0.995433634275523,1,below_upper2,
nstxu_204202/N2/egn02w.1429E+02,bad,none,0.9987304226568583,1,below_upper2,
nstxu_204202/N10/egn10w.3048E+02,bad,none,-0.523844580194326,0.4545339443358385,mixed,
nstxu_204202/N4/egn04w.8247E+01,bad,none,0.9995443905219854,1,below_upper2,
nstxu_204202/N7/egn07w.1353E+02,bad,none,0.9998871441482359,1,below_upper2,
nstxu_204202/N6/egn06w.9396E+01,bad,none,0.9945008958541393,1,below_upper2,
nstxu_204202/N6/egn06w.1175E+02,bad,none,0.9999475875596205,1,below_upper2,
nstxu_204202/N7/egn07w.1602E+02,bad,none,0.9998420286810883,1,below_upper2,
nstxu_204202/N5/egn05w.6749E+01,bad,none,0.9927818232203843,1,below_upper2,
nstxu_204202/N5/egn05w.3044E+02,bad,none,0.4322199835022511,0.8953379676102399,below_upper2,
nstxu_204202/N5/egn05w.6678E+01,bad,none,0.9967299995184603,1,below_upper2,
nstxu_204202/N1/egn01w.4648E+02,bad,none,0.06790123621088043,0.5909640569165084,below_upper2,
nstxu_204202/N10/egn10w.3231E+02,bad,none,-0.09298775785419913,0.08512272516646248,mixed,
nstxu_204202/N10/egn10w.6112E+01,bad,none,0.9596251472395886,1,below_upper2,
nstxu_204202/N10/egn10w.8334E+01,bad,none,0.9697353315878869,1,below_upper2,
nstxu_204202/N9/egn09w.6129E+01,bad,none,0.9512316407456132,1,below_upper2,
nstxu_204202/N5/egn05w.2900E+02,bad,none,0.2301816001582843,1,below_upper2,
nstxu_204202/N7/egn07w.5281E+01,bad,none,0.9690190837279585,1,below_upper2,
nstxu_204202/N9/egn09w.5255E+01,bad,none,0.9033670465389533,1,below_upper2,
nstxu_204202/N10/egn10w.6943E+01,bad,none,0.971226738907627,1,below_upper2,
nstxu_204202/N3/egn03w.5865E+01,bad,none,0.9975863814033425,1,below_upper2,
nstxu_204202/N1/egn01w.6355E+01,bad,none,0.9948270683564835,1,below_upper2,
nstxu_204202/N4/egn04w.2191E+02,bad,none,0.8423423961237881,1,below_upper2,
nstxu_204202/N10/egn10w.2573E+02,bad,none,0.9920607307922665,1,below_upper2,
nstx_120113/N1/egn01w.1388E+02,bad,none,0.6074252605036342,0.5559296031631688,below_upper2,
nstx_120113/N1/egn01w.1397E+02,bad,none,0.5916507445085146,0.5320956717039488,below_upper2,
nstx_120113/N1/egn01w.1406E+02,bad,none,0.5766306325811859,0.5110984649531027,below_upper2,
nstx_120113/N1/egn01w.1415E+02,bad,none,0.541240396069931,0.462368214324514,mixed,
nstx_120113/N1/egn01w.1425E+02,bad,none,0.5056507443618464,0.4181483664008663,mixed,
nstx_120113/N1/egn01w.1435E+02,bad,none,0.453505114615612,0.3588773497572396,mixed,
nstx_120113/N1/egn01w.1445E+02,bad,none,0.3790307383361899,0.2857583795611066,mixed,
nstx_120113/N1/egn01w.1455E+02,bad,none,0.2547946164083657,0.1899790012890587,mixed,
nstx_120113/N1/egn01w.1602E+02,bad,none,0.3107482294519545,0.3021326520700699,mixed,
nstx_120113/N1/egn01w.1621E+02,bad,none,0.2363293599920273,0.252816918239915,mixed,
nstx_120113/N1/egn01w.1642E+02,bad,none,0.1211313074413632,0.1902871852135651,mixed,
nstx_120113/N1/egn01w.1728E+02,bad,none,0.5046566050670124,0.5162155650364864,below_upper2,
nstx_120113/N1/egn01w.1754E+02,bad,none,0.4278767712481871,0.4439629077968074,mixed,
nstx_120113/N1/egn01w.1780E+02,bad,none,0.3638378026698377,0.393870036377003,mixed,
nstx_120113/N1/egn01w.1807E+02,bad,none,0.3075895679227506,0.3565141463148094,mixed,
nstx_120113/N1/egn01w.1833E+02,bad,none,0.2563791890504366,0.3272695957055643,mixed,
nstx_120113/N1/egn01w.1861E+02,bad,none,0.2075309363922376,0.302932614316892,mixed,
nstx_120113/N1/egn01w.1888E+02,bad,none,0.1593543894190811,0.2817656632466026,mixed,
nstx_120113/N1/egn01w.1916E+02,bad,none,0.1066274730493267,0.2607205134585106,mixed,
nstx_120113/N1/egn01w.1945E+02,bad,none,0.04202208499489535,0.2369908308650077,mixed,
nstx_120113/N1/egn01w.1974E+02,bad,none,-0.0614719594452878,0.2022332101112262,mixed,
nstx_120113/N1/egn01w.2065E+02,bad,none,0.3110146570241116,0.4328283435168299,mixed,
nstx_120113/N1/egn01w.2096E+02,bad,none,0.2394846209086451,0.3762877792833287,mixed,
nstx_120113/N1/egn01w.2125E+02,bad,none,0.3300689760728231,0.4272989339273227,mixed,
nstx_120113/N1/egn01w.2163E+02,bad,none,0.05253390615170102,0.2865619769828382,mixed,
nstx_120113/N1/egn01w.2196E+02,bad,none,0.05030538524651659,0.2892200947158549,mixed,
nstx_120113/N1/egn01w.2231E+02,bad,none,0.04293075366252831,0.2900878498435819,mixed,
nstx_120113/N1/egn01w.2266E+02,bad,none,0.07699548015557177,0.3083676126065337,mixed,
nstx_120113/N1/egn01w.2340E+02,bad,none,0.02545793508097173,0.291606251945791,mixed,
nstx_120113/N1/egn01w.2378E+02,bad,none,0.01135541119933734,0.2913888496521064,mixed,
nstx_120113/N1/egn01w.2417E+02,bad,none,0.007903185229849029,0.2939086503364453,mixed,
nstx_120113/N1/egn01w.2456E+02,bad,none,0.006066605654725203,0.2966572414580673,mixed,
nstx_120113/N1/egn01w.2497E+02,bad,none,0.00406535667997347,0.2990599779997961,mixed,
nstx_120113/N1/egn01w.2538E+02,bad,none,0.002370812898096907,0.3014293894520888,mixed,
nstx_120113/N1/egn01w.2580E+02,bad,none,0.0004250000089401257,0.3035190206055945,mixed,
nstx_120113/N1/egn01w.2623E+02,bad,none,-0.001496278266425678,0.3054336439749503,mixed,
nstx_120113/N1/egn01w.2666E+02,bad,none,-0.002551529594504995,0.3073939900084199,mixed,
nstx_120113/N10/egn10w.4548E+02,bad,none,0.5830415515503554,0.9563047641632647,below_upper2,
nstx_120113/N10/egn10w.4585E+02,bad,none,0.5194511915789712,0.9943509258401733,below_upper2,
nstx_120113/N10/egn10w.4695E+02,bad,none,0.8526759868350223,0.9902198851916324,below_upper2,
nstx_120113/N10/egn10w.5042E+02,bad,none,0.6055345481081612,0.9562020740203523,below_upper2,
nstx_120113/N10/egn10w.5561E+02,bad,none,0.7560249500921432,0.98944513511901,below_upper2,
nstx_120113/N2/egn02w.1062E+02,bad,none,0.9687370576169201,1,below_upper2,
nstx_120113/N2/egn02w.1088E+02,bad,none,0.7137476562638113,1,below_upper2,
nstx_120113/N2/egn02w.1609E+02,bad,none,0.3389269303336078,1,below_upper2,
nstx_120113/N2/egn02w.2030E+02,bad,none,0.4536831041511925,0.4140247244414788,mixed,
nstx_120113/N3/egn03w.6981E+01,bad,none,0.8166966594883571,1,below_upper2,
nstx_120113/N4/egn04w.1052E+02,bad,none,0.8328794431622304,1,below_upper2,
nstx_120113/N4/egn04w.2225E+02,bad,none,-0.03704194299145315,0.1729599123254453,mixed,
nstx_120113/N4/egn04w.2261E+02,bad,none,0.09937550697074338,0.2389384162589543,mixed,
nstx_120113/N4/egn04w.2625E+02,bad,none,0.1882356700679151,0.467930518027988,mixed,
nstx_120113/N4/egn04w.4455E+02,bad,none,0.2745132791620852,0.874387406854867,below_upper2,
nstx_120113/N4/egn04w.4463E+02,bad,none,0.240033868796813,0.8343620322599243,below_upper2,
nstx_120113/N4/egn04w.5581E+02,bad,none,0.6076435603004505,0.9810121493921907,below_upper2,
nstx_120113/N4/egn04w.5664E+02,bad,none,0.3863167540358886,0.4184062523632419,mixed,
nstx_120113/N4/egn04w.6761E+01,bad,none,0.9327977181986367,1,below_upper2,
nstx_120113/N4/egn04w.8865E+01,bad,none,0.8665600571191139,1,below_upper2,
nstx_120113/N4/egn04w.8937E+01,bad,none,0.8696841088703759,1,below_upper2,
nstx_120113/N4/egn04w.8982E+01,bad,none,0.876689541278874,1,below_upper2,
nstx_120113/N4/egn04w.9018E+01,bad,none,0.9133755892576778,1,below_upper2,
nstx_120113/N4/egn04w.9059E+01,bad,none,0.8630559501261861,1,below_upper2,
nstx_120113/N4/egn04w.9198E+01,bad,none,0.886637418865178,1,below_upper2,
nstx_120113/N4/egn04w.9355E+01,bad,none,0.89250662681117,1,below_upper2,
nstx_120113/N4/egn04w.9419E+01,bad,none,0.908952596845681,1,below_upper2,
nstx_120113/N4/egn04w.9542E+01,bad,none,0.8599197284696123,1,below_upper2,
nstx_120113/N5/egn05w.1161E+02,bad,none,0.9255901595843445,1,below_upper2,
nstx_120113/N5/egn05w.1185E+02,bad,none,0.5785228907018064,1,below_upper2,
nstx_120113/N5/egn05w.1205E+02,bad,none,0.812402653046252,1,below_upper2,
nstx_120113/N5/egn05w.1259E+02,bad,none,0.3644547596350052,1,below_upper2,
nstx_120113/N5/egn05w.1279E+02,bad,none,0.2846832625066224,1,below_upper2,
nstx_120113/N5/egn05w.2829E+02,bad,none,0.8949625138770584,0.9054284240688786,below_upper2,
nstx_120113/N5/egn05w.3147E+02,bad,none,0.3162242734804161,0.3630934848253926,mixed,
nstx_120113/N5/egn05w.4734E+02,bad,none,0.5638322745590928,0.9746364258951862,below_upper2,
nstx_120113/N5/egn05w.4776E+02,bad,none,0.4870190251907583,0.8727376293558168,below_upper2,
nstx_120113/N5/egn05w.4796E+02,bad,none,0.4619924811208427,0.7888306459849072,below_upper2,
nstx_120113/N5/egn05w.5462E+02,bad,none,-0.07077515961431749,0.653549840895277,below_upper2,
nstx_120113/N5/egn05w.5472E+02,bad,none,-0.08962098835409414,0.6088035822498536,below_upper2,
nstx_120113/N5/egn05w.5637E+02,bad,none,0.9594973227430638,0.9809738689345218,below_upper2,
nstx_120113/N5/egn05w.5774E+02,bad,none,0.5785124956424423,0.971628011323879,below_upper2,
nstx_120113/N5/egn05w.9885E+01,bad,none,0.8470992001489183,1,below_upper2,
nstx_120113/N6/egn06w.1147E+02,bad,none,0.7759552982550846,1,below_upper2,
nstx_120113/N6/egn06w.1484E+02,bad,none,0.9862382844693977,1,below_upper2,
nstx_120113/N6/egn06w.2540E+02,bad,none,0.1170391688544527,0.2099889797937298,mixed,
nstx_120113/N6/egn06w.3039E+02,bad,none,0.8266173623045098,0.8062307482096284,below_upper2,
nstx_120113/N6/egn06w.5002E+02,bad,none,0.6148942197842893,0.9946387204720724,below_upper2,
nstx_120113/N6/egn06w.5046E+02,bad,none,0.4813205159907233,0.9191597182160935,below_upper2,
nstx_120113/N6/egn06w.5825E+02,bad,none,0.6441353798103184,0.9673186877099069,below_upper2,
nstx_120113/N6/egn06w.8903E+01,bad,none,0.9860533476333831,1,below_upper2,
nstx_120113/N6/egn06w.8975E+01,bad,none,0.9898484382017112,1,below_upper2,
nstx_120113/N6/egn06w.9044E+01,bad,none,0.9946494869909354,1,below_upper2,
nstx_120113/N6/egn06w.9087E+01,bad,none,0.972098921970056,1,below_upper2,
nstx_120113/N6/egn06w.9881E+01,bad,none,0.9715087979052672,1,below_upper2,
nstx_120113/N7/egn07w.1117E+02,bad,none,0.9996224843563306,1,below_upper2,
nstx_120113/N7/egn07w.1121E+02,bad,none,0.9994471613888789,1,below_upper2,
nstx_120113/N7/egn07w.1130E+02,bad,none,0.9990869644868949,1,below_upper2,
nstx_120113/N7/egn07w.1146E+02,bad,none,0.9959684374090402,1,below_upper2,
nstx_120113/N7/egn07w.1162E+02,bad,none,0.9984521151464134,1,below_upper2,
nstx_120113/N7/egn07w.1216E+02,bad,none,0.9986809243956354,1,below_upper2,
nstx_120113/N7/egn07w.2630E+02,bad,none,0.9769364479914256,0.9936197658944537,below_upper2,
nstx_120113/N7/egn07w.3192E+02,bad,none,0.885506237525482,0.9124283497686239,below_upper2,
nstx_120113/N7/egn07w.4543E+02,bad,none,0.5321853156941976,0.9317389480024265,below_upper2,
nstx_120113/N7/egn07w.4562E+02,bad,none,0.4982140676181157,0.8180222512951941,below_upper2,
nstx_120113/N7/egn07w.4985E+02,bad,none,0.7015045645582862,0.8564359055945202,below_upper2,
nstx_120113/N7/egn07w.5141E+02,bad,none,-0.2799154350614971,0.6989082739863983,below_upper2,
nstx_120113/N7/egn07w.5154E+02,bad,none,0.6304429372540733,0.8868155132650101,below_upper2,
nstx_120113/N7/egn07w.5162E+02,bad,none,-0.2901358693183264,0.7635757477124648,below_upper2,
nstx_120113/N7/egn07w.5193E+02,bad,none,-0.4629642661898404,0.4134379219812133,mixed,
nstx_120113/N7/egn07w.5230E+02,bad,none,0.4635478340896407,0.9735861525109072,below_upper2,
nstx_120113/N7/egn07w.6041E+01,bad,none,0.9614171306859656,1,below_upper2,
nstx_120113/N8/egn08w.2765E+02,bad,none,0.974727503027351,0.9960637343471521,below_upper2,
nstx_120113/N8/egn08w.4617E+02,bad,none,0.6929877320352603,0.9246063444746475,below_upper2,
nstx_120113/N8/egn08w.4740E+02,bad,none,0.5440764881909164,0.9847242299264073,below_upper2,
nstx_120113/N8/egn08w.5127E+02,bad,none,0.7386328931722146,0.9418561220662909,below_upper2,
nstx_120113/N8/egn08w.5319E+02,bad,none,0.620546965734144,0.8910931525343,below_upper2,
nstx_120113/N9/egn09w.4356E+02,bad,none,0.5752848564777125,0.9534432720797741,below_upper2,
nstx_120113/N9/egn09w.4398E+02,bad,none,0.5231707462399966,0.8543835133548821,below_upper2,
nstx_120113/N9/egn09w.4423E+02,bad,none,0.4769969710217706,0.9515399540995371,below_upper2,
nstx_120113/N9/egn09w.4806E+02,bad,none,0.7687165695489273,0.9946147970890178,below_upper2,
nstx_120113/N9/egn09w.4885E+02,bad,none,0.6217396211811035,0.944298476610808,below_upper2,
nstx_120113/N9/egn09w.5240E+01,bad,none,0.9912472204201311,1,below_upper2,
nstx_120113/N9/egn09w.5398E+02,bad,none,0.6705878483912313,0.91790430599168,below_upper2,
nstx_135388/N1/egn01w.1384E+02,bad,none,0.9968227420369326,1,below_upper2,
nstx_135388/N1/egn01w.1934E+02,bad,none,0.9958787637483103,1,below_upper2,
nstx_135388/N1/egn01w.1963E+02,bad,none,0.9956482164700552,1,below_upper2,
nstx_135388/N1/egn01w.1991E+02,bad,none,0.9953958024321811,1,below_upper2,
nstx_135388/N1/egn01w.2018E+02,bad,none,0.9951600009019169,1,below_upper2,
nstx_135388/N1/egn01w.2068E+02,bad,none,0.993262032234004,1,below_upper2,
nstx_135388/N1/egn01w.2092E+02,bad,none,0.9929905372914944,1,below_upper2,
nstx_135388/N1/egn01w.2115E+02,bad,none,0.9924287141940962,1,below_upper2,
nstx_135388/N1/egn01w.2137E+02,bad,none,0.9917534321352541,1,below_upper2,
nstx_135388/N1/egn01w.2159E+02,bad,none,0.9909885498894491,1,below_upper2,
nstx_135388/N1/egn01w.2180E+02,bad,none,0.9901361736661699,1,below_upper2,
nstx_135388/N1/egn01w.2200E+02,bad,none,0.9891928390965058,1,below_upper2,
nstx_135388/N1/egn01w.2220E+02,bad,none,0.9879690632927908,1,below_upper2,
nstx_135388/N1/egn01w.2239E+02,bad,none,0.9865310964021696,1,below_upper2,
nstx_135388/N1/egn01w.2277E+02,bad,none,0.9843405552360157,1,below_upper2,
nstx_135388/N1/egn01w.2296E+02,bad,none,0.9828351451005015,1,below_upper2,
nstx_135388/N1/egn01w.2876E+02,bad,none,0.907697547293748,1,below_upper2,
nstx_135388/N1/egn01w.2885E+02,bad,none,0.9103621590851017,1,below_upper2,
nstx_135388/N1/egn01w.2905E+02,bad,none,0.9411923053135971,1,below_upper2,
nstx_135388/N1/egn01w.3423E+02,bad,none,0.9073850749848196,1,below_upper2,
nstx_135388/N1/egn01w.6038E+02,bad,none,0.2977954068229325,0.4439148108213536,mixed,
nstx_135388/N1/egn01w.6121E+02,bad,none,0.2849492110199217,0.434389735192151,mixed,
nstx_135388/N1/egn01w.6206E+02,bad,none,0.3041692791700125,0.447351727706355,mixed,
nstx_135388/N1/egn01w.6294E+02,bad,none,0.02449755366843546,0.3021041884817336,mixed,
nstx_135388/N10/egn10w.1031E+02,bad,none,0.9989529670375416,1,below_upper2,
nstx_135388/N10/egn10w.1057E+02,bad,none,0.9990822942539794,1,below_upper2,
nstx_135388/N10/egn10w.1104E+03,bad,none,0.09392896995086818,0.06811982609374023,mixed,
nstx_135388/N10/egn10w.1113E+03,bad,none,0.7608876781930761,0.85749435968877,below_upper2,
nstx_135388/N10/egn10w.1143E+02,bad,none,0.9988803443960549,1,below_upper2,
nstx_135388/N10/egn10w.1150E+03,bad,none,0.6922323608142311,0.8944905665386566,below_upper2,
nstx_135388/N10/egn10w.1184E+02,bad,none,0.9986211526493233,1,below_upper2,
nstx_135388/N10/egn10w.1611E+02,bad,none,0.997993291222923,1,below_upper2,
nstx_135388/N10/egn10w.1906E+02,bad,none,0.9976547062042964,1,below_upper2,
nstx_135388/N10/egn10w.2001E+02,bad,none,0.9975126808381416,1,below_upper2,
nstx_135388/N10/egn10w.2033E+02,bad,none,0.9984553491821462,1,below_upper2,
nstx_135388/N10/egn10w.2055E+02,bad,none,0.9994253616404816,1,below_upper2,
nstx_135388/N10/egn10w.2074E+02,bad,none,0.9258261564856305,1,below_upper2,
nstx_135388/N10/egn10w.2132E+02,bad,none,0.8980879153458906,1,below_upper2,
nstx_135388/N10/egn10w.2649E+02,bad,none,0.9165992373504023,1,below_upper2,
nstx_135388/N10/egn10w.2748E+02,bad,none,0.9885477245190003,1,below_upper2,
nstx_135388/N10/egn10w.3656E+02,bad,none,0.9032223571382435,0.9999878698419241,below_upper2,
nstx_135388/N10/egn10w.8535E+02,bad,none,0.8747296770271016,0.9993146621711255,below_upper2,
nstx_135388/N2/egn02w.1187E+03,bad,none,0.5019716404648631,0.8575660358818938,below_upper2,
nstx_135388/N2/egn02w.1205E+02,bad,none,0.9980990923781325,1,below_upper2,
nstx_135388/N2/egn02w.2436E+02,bad,none,0.9106173002562977,1,below_upper2,
nstx_135388/N2/egn02w.2444E+02,bad,none,0.9856990278287289,1,below_upper2,
nstx_135388/N2/egn02w.2470E+02,bad,none,0.9870907007577113,1,below_upper2,
