path,validity,family,signed_delta,fraction_below_upper2,gap_region,error
nstxuG142301W29/N5/egn05w.2741E+02,bad,none,0.8179,0.9818,below_upper2,
nstxuG142301W29/N5/egn05w.2764E+02,bad,none,0.7763,0.9974,below_upper2,
nstxuG142301W29/N5/egn05w.2777E+02,bad,none,0.7142,0.9607,below_upper2,
nstxuG142301W29/N5/egn05w.2810E+02,bad,none,0.7875,0.9981,below_upper2,
nstxuG142301W29/N5/egn05w.2834E+02,bad,none,0.7207,0.9867,below_upper2,
nstxuG142301W29/N5/egn05w.2892E+02,bad,none,0.5474,0.9980,below_upper2,
nstxuG142301W29/N5/egn05w.2898E+02,bad,none,0.5299,0.9982,below_upper2,
nstxuG142301W29/N5/egn05w.2903E+02,bad,none,0.5153,0.9994,below_upper2,
nstxuG142301W29/N5/egn05w.3582E+02,bad,none,0.0956,0.7884,below_upper2,
nstxuG142301W29/N5/egn05w.3585E+02,bad,none,0.1871,0.8187,below_upper2,
nstxuG142301W29/N5/egn05w.3596E+02,bad,none,0.0231,0.7217,below_upper2,
nstxuG142301W29/N5/egn05w.3611E+02,bad,none,0.3011,0.7484,below_upper2,
nstxuG142301W29/N6/egn06w.1178E+02,bad,none,0.9922,0.9943,below_upper2,
nstxuG142301W29/N6/egn06w.1226E+02,bad,none,0.9674,0.9971,below_upper2,
nstxuG142301W29/N6/egn06w.1514E+02,bad,none,-0.0572,0.1050,mixed,
nstxuG142301W29/N6/egn06w.1538E+02,bad,none,0.8859,0.8857,below_upper2,
nstxuG142301W29/N6/egn06w.1889E+02,bad,none,0.9984,1.0000,below_upper2,
nstxuG142301W29/N6/egn06w.2590E+02,bad,none,0.8526,0.9786,below_upper2,
nstxuG142301W29/N6/egn06w.2706E+02,bad,none,0.8558,0.9607,below_upper2,
nstxuG142301W29/N6/egn06w.2734E+02,bad,none,0.8248,0.9975,below_upper2,
nstxuG142301W29/N6/egn06w.2755E+02,bad,none,0.7913,0.9697,below_upper2,
nstxuG142301W29/N6/egn06w.2775E+02,bad,none,0.8151,0.9998,below_upper2,
nstxuG142301W29/N6/egn06w.2786E+02,bad,none,0.8306,0.9689,below_upper2,
nstxuG142301W29/N6/egn06w.2853E+02,bad,none,0.7356,0.9944,below_upper2,
nstxuG142301W29/N6/egn06w.2883E+02,bad,none,0.6188,0.9936,below_upper2,
nstxuG142301W29/N7/egn07w.1142E+02,bad,none,0.9798,0.9942,below_upper2,
nstxuG142301W29/N7/egn07w.1198E+02,bad,none,0.9686,0.9983,below_upper2,
nstxuG142301W29/N7/egn07w.1331E+02,bad,none,0.9839,0.9978,below_upper2,
nstxuG142301W29/N7/egn07w.1334E+02,bad,none,0.9922,0.9986,below_upper2,
nstxuG142301W29/N7/egn07w.1459E+02,bad,none,0.6364,0.6431,below_upper2,
nstxuG142301W29/N7/egn07w.2103E+02,good,tae,0.9932,1.0000,below_upper2,
nstxuG142301W29/N7/egn07w.2116E+02,good,tae,0.9907,1.0000,below_upper2,
nstxuG142301W29/N7/egn07w.2341E+02,bad,none,0.9997,0.9999,below_upper2,
nstxuG142301W29/N7/egn07w.2702E+02,bad,none,0.8437,0.9747,below_upper2,
nstxuG142301W29/N7/egn07w.2727E+02,bad,none,0.8334,0.9987,below_upper2,
nstxuG142301W29/N7/egn07w.2784E+02,bad,none,0.8005,0.9579,below_upper2,
nstxuG142301W29/N7/egn07w.2839E+02,bad,none,0.7392,0.9918,below_upper2,
nstxuG142301W29/N7/egn07w.2854E+02,bad,none,0.7546,0.9889,below_upper2,
nstxuG142301W29/N7/egn07w.2875E+02,bad,none,0.6926,0.9628,below_upper2,
nstxuG142301W29/N7/egn07w.2891E+02,bad,none,0.6544,0.9931,below_upper2,
nstxuG142301W29/N7/egn07w.2904E+02,bad,none,0.5845,0.9909,below_upper2,
nstxuG142301W29/N7/egn07w.2913E+02,bad,none,0.6204,0.9873,below_upper2,
nstxuG142301W29/N8/egn08w.1050E+02,bad,none,0.7823,1.0000,below_upper2,
nstxuG142301W29/N8/egn08w.1122E+02,bad,none,0.9611,0.9983,below_upper2,
nstxuG142301W29/N8/egn08w.1198E+02,bad,none,0.9598,0.9955,below_upper2,
nstxuG142301W29/N8/egn08w.1268E+02,bad,none,0.9959,0.9971,below_upper2,
nstxuG142301W29/N8/egn08w.1339E+02,bad,none,-0.0501,0.2513,mixed,
nstxuG142301W29/N8/egn08w.1488E+02,bad,none,0.8966,0.8912,below_upper2,
nstxuG142301W29/N8/egn08w.1521E+02,bad,none,0.9894,0.9918,below_upper2,
nstxuG142301W29/N8/egn08w.2252E+02,bad,none,-0.4869,0.4587,mixed,
nstxuG142301W29/N8/egn08w.2304E+02,bad,none,0.9948,1.0000,below_upper2,
nstxuG142301W29/N8/egn08w.2727E+02,bad,none,0.8354,0.9824,below_upper2,
nstxuG142301W29/N8/egn08w.2745E+02,bad,none,0.8273,0.9955,below_upper2,
nstxuG142301W29/N8/egn08w.2771E+02,bad,none,0.8129,0.9837,below_upper2,
nstxuG142301W29/N8/egn08w.2798E+02,bad,none,0.8031,0.9498,below_upper2,
nstxuG142301W29/N8/egn08w.2846E+02,bad,none,0.7087,0.9836,below_upper2,
nstxuG142301W29/N8/egn08w.2847E+02,good,tae,0.7159,0.9921,below_upper2,
nstxuG142301W29/N8/egn08w.2880E+02,bad,none,0.6485,0.9740,below_upper2,
nstxuG142301W29/N8/egn08w.2920E+02,bad,none,-0.3468,0.6920,below_upper2,
nstxuG142301W29/N9/egn09w.1049E+02,bad,none,0.8010,0.9998,below_upper2,
nstxuG142301W29/N9/egn09w.1192E+02,bad,none,0.9627,0.9948,below_upper2,
nstxuG142301W29/N9/egn09w.1228E+02,bad,none,0.9977,0.9995,below_upper2,
nstxuG142301W29/N9/egn09w.1242E+02,bad,none,0.5028,0.5374,below_upper2,
nstxuG142301W29/N9/egn09w.1285E+02,bad,none,0.9760,0.9992,below_upper2,
nstxuG142301W29/N9/egn09w.1309E+02,bad,none,-0.0842,0.2263,mixed,
nstxuG142301W29/N9/egn09w.1461E+02,bad,none,0.9803,0.9849,below_upper2,
nstxuG142301W29/N9/egn09w.1638E+02,bad,none,0.9982,1.0000,below_upper2,
nstxuG142301W29/N9/egn09w.1982E+02,good,tae,0.9957,1.0000,below_upper2,
nstxuG142301W29/N9/egn09w.2524E+02,bad,none,0.9820,1.0000,below_upper2,
nstxuG142301W29/N9/egn09w.2589E+02,bad,none,0.8446,0.9917,below_upper2,
nstxuG142301W29/N9/egn09w.2647E+02,bad,none,0.8524,0.9817,below_upper2,
nstxuG142301W29/N9/egn09w.2683E+02,bad,none,0.8468,0.9719,below_upper2,
nstxuG142301W29/N9/egn09w.2710E+02,bad,none,0.8378,0.9548,below_upper2,
nstxuG142301W29/N9/egn09w.2747E+02,bad,none,0.8119,0.9987,below_upper2,
nstxuG142301W29/N9/egn09w.2764E+02,bad,none,0.8310,0.9983,below_upper2,
nstxuG142301W29/N9/egn09w.2771E+02,bad,none,0.7267,0.9658,below_upper2,
nstxuG142301W29/N9/egn09w.2782E+02,bad,none,0.8080,0.9773,below_upper2,
nstxuG142301W29/N9/egn09w.2848E+02,bad,none,0.7883,0.9711,below_upper2,
nstxuG142301W29/N9/egn09w.2866E+02,bad,none,0.7404,0.9956,below_upper2,
nstxuG142301W29/N9/egn09w.2877E+02,bad,none,0.6668,0.9795,below_upper2,
nstxuG142301W29/N9/egn09w.2886E+02,bad,none,0.6426,0.9965,below_upper2,
nstxuG142301W29/N9/egn09w.2896E+02,bad,none,0.6510,0.9430,below_upper2,
nstxuG142301W29/N9/egn09w.2905E+02,bad,none,0.6158,0.8210,below_upper2,
nstxuG142301W29/N10/egn10w.1044E+02,bad,none,0.8443,1.0000,below_upper2,
nstxuG142301W29/N10/egn10w.1052E+02,bad,none,0.9204,0.9999,below_upper2,
nstxuG142301W29/N10/egn10w.1205E+02,bad,none,0.9765,0.9956,below_upper2,
nstxuG142301W29/N10/egn10w.1332E+02,bad,none,0.9908,0.9990,below_upper2,
nstxuG142301W29/N10/egn10w.1439E+02,bad,none,0.9922,0.9990,below_upper2,
nstxuG142301W29/N10/egn10w.1536E+02,bad,none,0.9963,1.0000,below_upper2,
nstxuG142301W29/N10/egn10w.1775E+02,good,tae,0.9962,1.0000,below_upper2,
nstxuG142301W29/N10/egn10w.1779E+02,bad,none,0.7465,0.9025,below_upper2,
nstxuG142301W29/N10/egn10w.2625E+02,bad,none,0.8641,0.9642,below_upper2,
nstxuG142301W29/N10/egn10w.2667E+02,bad,none,0.8361,0.9817,below_upper2,
nstxuG142301W29/N10/egn10w.2689E+02,bad,none,0.8565,0.9504,below_upper2,
nstxuG142301W29/N10/egn10w.2712E+02,bad,none,0.7995,0.9804,below_upper2,
nstxuG142301W29/N10/egn10w.2731E+02,bad,none,0.8433,0.9975,below_upper2,
nstxuG142301W29/N10/egn10w.2802E+02,good,tae,0.7791,0.9965,below_upper2,
nstxuG142301W29/N10/egn10w.2807E+02,bad,none,0.6977,0.9688,below_upper2,
nstxuG142301W29/N10/egn10w.2843E+02,bad,none,0.6874,0.9571,below_upper2,
nstxuG142301W29/N10/egn10w.2862E+02,bad,none,0.7356,0.9764,below_upper2,
nstxuG142301W29/N10/egn10w.2908E+02,bad,none,0.5985,0.9316,below_upper2,
