/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.3246E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.3259E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.3405E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.3447E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.3472E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.3500E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.8495E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.8754E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N8/egn08w.9855E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.1044E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.1052E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.1126E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.1180E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.1294E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.1505E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.2202E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.2392E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.2431E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.2477E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.2601E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.2661E+02,good
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.2852E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.2865E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.3038E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.3049E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.8217E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.8431E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.8529E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.8610E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.9406E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N9/egn09w.9892E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1019E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1179E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1245E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1304E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1344E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1414E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1447E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1490E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1550E+02,good
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1565E+02,good
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.1766E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.2430E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.2629E+02,good
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.2640E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.2814E+02,good
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.2876E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.2933E+02,good
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3038E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3105E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3134E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3216E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3249E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3272E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3306E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3410E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3429E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3461E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.3473E+02,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.8243E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.8485E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.8533E+01,bad
/p/hym/ebelova/NOVA/data_mixed/nstxuG121123B12/N10/egn10w.9400E+01,bad
