path,shot,role,n,omega,gamma_d,validity,family,gap_region,signed_delta,fraction_below_upper2,r_peak,ext_kind,r_ext,ext_dr,ext_df_gap,ext_energy_frac,ext_prom_rel,n_cross,n_near_cross,n_secondary_cross,max_cross_W_all,max_cross_W_near,max_cross_W_secondary,max_cross_W_outer,geometry_3pct,localized_gap_side_4pct,robust_secondary_W_lt_0p001,robust_secondary_W_lt_0p01,robust_secondary_W_lt_0p05,secondary_crossings,all_crossings
nstxuG121123B12/N9/egn09w.2884E+02,nstxuG121123B12,candidate,9,5.370238672964665,-0.0029716376448078396,,,below_upper2,0.8205729122606535,0.9964763805819796,0.215,upper_min,0.215,0.0,0.027968120064357824,0.5676808861886644,0.11047284983414957,1,0,1,0.003288695809261722,0.0,0.003288695809261722,0.003288695809261722,True,True,False,True,True,high@0.8303:W=0.0032887,high@0.8303:W=0.0032887
nstxuG121123B12/N9/egn09w.2912E+02,nstxuG121123B12,candidate,9,5.395989655156192,-6.507389201028112e-08,,,below_upper2,0.7238097056262858,0.999991782729483,0.11,upper_min,0.11,0.0,0.011668408520047375,0.9702025503387683,0.13371486850153708,1,0,1,1.901982848634826e-06,0.0,1.901982848634826e-06,1.901982848634826e-06,True,True,True,True,True,high@0.8287:W=1.90198e-06,high@0.8287:W=1.90198e-06
nstxuG121123B12/N10/egn10w.1503E+02,nstxuG121123B12,candidate,10,3.8774736109506174,-1.3208124241589202e-06,,,below_upper2,0.9998009177397003,0.9999966537950743,0.3,lower_max,0.3,0.0,0.003134951016487658,0.9925074980662258,0.06312409308530385,2,0,2,0.00010394149230945221,0.0,0.00010394149230945221,6.762453560219248e-07,True,True,True,True,True,low@0.2011:W=0.000103941;high@0.9601:W=6.76245e-07,low@0.2011:W=0.000103941;high@0.9601:W=6.76245e-07
nstxuG121123B12/N10/egn10w.1550E+02,nstxuG121123B12,candidate,10,3.9374158042376632,-7.968296312028948e-05,,,below_upper2,0.9974590806511867,0.9999998600842201,0.3,lower_max,0.3,0.0,0.018310965036383475,0.7729750352167901,0.0621631083234922,4,0,4,0.005630753569306883,0.0,0.005630753569306883,1.4746644042480342e-07,True,True,False,True,True,low@0.1224:W=1.91798e-05;low@0.1401:W=1.13304e-05;low@0.1973:W=0.00563075;high@0.9568:W=1.47466e-07,low@0.1224:W=1.91798e-05;low@0.1401:W=1.13304e-05;low@0.1973:W=0.00563075;high@0.9568:W=1.47466e-07
nstxuG121123B12/N10/egn10w.1909E+02,nstxuG121123B12,candidate,10,4.369328443182994,-4.3477439688723745e-07,,,below_upper2,0.995821202648326,0.9999999699028838,0.165,lower_max,0.17,0.0050000000000000044,0.0019300844238754424,0.9891502865024946,0.09674460462037536,3,0,3,0.0030255177123047513,0.0,0.0030255177123047513,3.81431363456438e-09,True,True,False,True,True,low@0.0632:W=2.9877e-05;low@0.1038:W=0.00302552;high@0.9163:W=3.81431e-09,low@0.0632:W=2.9877e-05;low@0.1038:W=0.00302552;high@0.9163:W=3.81431e-09
nstxuG121123B12/N10/egn10w.1945E+02,nstxuG121123B12,candidate,10,4.4099759116256445,-2.767683604241849e-06,,,below_upper2,0.9927907986565837,0.9999998528118571,0.17,lower_max,0.17,0.0,0.011129457892104826,0.9779170476922583,0.09585289379426025,3,0,3,0.002364761921093428,0.0,0.002364761921093428,3.0138545326748994e-08,True,True,False,True,True,low@0.0648:W=0.00236476;low@0.1026:W=0.00117008;high@0.9094:W=3.01385e-08,low@0.0648:W=0.00236476;low@0.1026:W=0.00117008;high@0.9094:W=3.01385e-08
nstxuG121123B12/N10/egn10w.2406E+02,nstxuG121123B12,candidate,10,4.905066589594405,-9.940166799006111e-09,,,below_upper2,0.9914719501707524,0.9999999712031226,0.08,lower_max,0.085,0.0050000000000000044,0.0015673245170517193,0.9983713266165642,0.14975254564471654,1,0,1,3.7011330000445682e-09,0.0,3.7011330000445682e-09,3.7011330000445682e-09,True,True,True,True,True,high@0.8654:W=3.70113e-09,high@0.8654:W=3.70113e-09
nstxuG121123B12/N10/egn10w.2508E+02,nstxuG121123B12,candidate,10,5.007904422241169,-1.0060095923742992e-07,,,below_upper2,0.9766466634163582,0.9999996141860638,0.085,lower_max,0.085,0.0,0.022070242251337434,0.9971505542550176,0.14667736170968726,1,0,1,1.0603069449752928e-07,0.0,1.0603069449752928e-07,1.0603069449752928e-07,True,True,True,True,True,high@0.8555:W=1.06031e-07,high@0.8555:W=1.06031e-07
nstxuG121123B12/N10/egn10w.2828E+02,nstxuG121123B12,candidate,10,5.317608805149667,-3.128308020124582e-05,,,below_upper2,0.8146475320803214,0.9999110822054044,0.17,upper_min,0.17,0.0,0.025638805104022513,0.9032914375599482,0.1414706880757647,1,0,1,3.560725068726344e-05,0.0,3.560725068726344e-05,3.560725068726344e-05,True,True,True,True,True,high@0.8356:W=3.56073e-05,high@0.8356:W=3.56073e-05
nstxuG121123B12/N10/egn10w.2921E+02,nstxuG121123B12,candidate,10,5.4047837987457195,-1.2327261426895198e-08,,,below_upper2,0.7323254952528991,0.9999976878023323,0.085,upper_min,0.085,0.0,0.011588805101916814,0.994911343598988,0.12432173497221767,1,0,1,1.949605356315879e-07,0.0,1.949605356315879e-07,1.949605356315879e-07,True,True,True,True,True,high@0.8243:W=1.94961e-07,high@0.8243:W=1.94961e-07
nstxuG121123B12/N10/egn10w.2944E+02,nstxuG121123B12,candidate,10,5.426261639313892,-2.6277728613258346e-05,,,below_upper2,0.7737791757819709,0.9980013532732572,0.165,upper_min,0.17,0.0050000000000000044,0.00510191056949141,0.5303533877683886,0.13863794755709366,1,0,1,0.0017719616272700287,0.0,0.0017719616272700287,0.0017719616272700287,True,True,False,True,True,high@0.8235:W=0.00177196,high@0.8235:W=0.00177196
nstxuG142301B37/N6/egn06w.5448E+02,nstxuG142301B37,candidate,6,7.381003633528295,-0.0002565283389245769,,,below_upper2,0.9715341250223524,0.9861247458126776,0.35000000000000003,lower_max,0.35000000000000003,0.0,0.008676649760861532,0.9511743598515559,0.08359774302691864,4,0,4,0.0018515652410200005,0.0,0.0018515652410200005,0.0013846229175983956,True,True,False,True,True,low@0.2677:W=0.00185157;low@0.9285:W=0.00126111;high@0.6429:W=0.00138462;high@0.9248:W=0.00074799,low@0.2677:W=0.00185157;low@0.9285:W=0.00126111;high@0.6429:W=0.00138462;high@0.9248:W=0.00074799
nstxuG142301B37/N9/egn09w.6263E+02,nstxuG142301B37,candidate,9,7.913984281254757,-1.144272818719229e-06,,,below_upper2,0.9993743717739078,0.9999112387900487,0.3,lower_max,0.3,0.0,0.008417720020157516,0.9954310281900491,0.10594810921277599,2,0,2,1.1827889368459873e-05,0.0,1.1827889368459873e-05,4.175325078372148e-06,True,True,True,True,True,low@0.2111:W=1.18279e-05;high@0.6088:W=4.17533e-06,low@0.2111:W=1.18279e-05;high@0.6088:W=4.17533e-06
nstxuG142301E55/N6/egn06w.4515E+02,nstxuG142301E55,candidate,6,6.719566963794694,-1.3834923467733186e-06,,,below_upper2,0.9994902406317562,0.999979265127689,0.12,lower_max,0.125,0.0050000000000000044,0.0017057744731421138,0.9182161766596325,0.05200996410856493,1,0,1,2.274621373873962e-06,0.0,2.274621373873962e-06,2.274621373873962e-06,True,True,True,True,True,high@0.6493:W=2.27462e-06,high@0.6493:W=2.27462e-06
nstxuG142301E55/N6/egn06w.4545E+02,nstxuG142301E55,candidate,6,6.741438131115489,-0.00020883071749618623,,,below_upper2,0.9926539624524865,0.9996258497973075,0.12,lower_max,0.125,0.0050000000000000044,0.004944528521941506,0.5840569197163398,0.05184122880235235,1,0,1,4.017040853098587e-05,0.0,4.017040853098587e-05,4.017040853098587e-05,True,True,True,True,True,high@0.6482:W=4.01704e-05,high@0.6482:W=4.01704e-05
nstxuG142301E55/N7/egn07w.4066E+02,nstxuG142301E55,candidate,7,6.376477673170932,-3.385020560818771e-05,,,below_upper2,0.9877880386048075,0.9964099978231569,0.125,lower_max,0.125,0.0,0.0022529507763266563,0.9889383058388206,0.04312817528716486,3,0,3,0.00010580735837870343,0.0,0.00010580735837870343,0.00010580735837870343,True,True,True,True,True,low@0.9471:W=3.47552e-05;high@0.6717:W=2.88518e-05;high@0.9421:W=0.000105807,low@0.9471:W=3.47552e-05;high@0.6717:W=2.88518e-05;high@0.9421:W=0.000105807
nstxuG142301E55/N8/egn08w.3269E+02,nstxuG142301E55,candidate,8,5.717130199131012,-2.419007066318751e-05,,,below_upper2,0.9955523103129135,0.999988523922492,0.39,lower_max,0.39,0.0,0.01663630135261865,0.8105480512907933,0.01728175525330891,4,0,4,0.008072423893195534,0.0,0.008072423893195534,1.2705351332487069e-06,True,True,False,True,True,low@0.3275:W=0.00807242;low@0.9085:W=1.27054e-06;high@0.7096:W=6.64194e-07;high@0.9050:W=1.22687e-06,low@0.3275:W=0.00807242;low@0.9085:W=1.27054e-06;high@0.7096:W=6.64194e-07;high@0.9050:W=1.22687e-06
nstxuG142301E55/N8/egn08w.3739E+02,nstxuG142301E55,candidate,8,6.1143276045629955,-2.281341522868212e-06,,,below_upper2,0.9996463646009783,0.9999896225111019,0.14,lower_max,0.125,0.015000000000000013,0.00042482041181348274,0.7014272753040128,0.014653559744498878,5,0,5,4.742320231689189e-05,0.0,4.742320231689189e-05,4.778338980001934e-07,True,True,True,True,True,low@0.2763:W=4.74232e-05;low@0.3095:W=8.41509e-06;low@0.9090:W=2.04809e-07;high@0.6870:W=4.77834e-07;high@0.9053:W=3.33683e-07,low@0.2763:W=4.74232e-05;low@0.3095:W=8.41509e-06;low@0.9090:W=2.04809e-07;high@0.6870:W=4.77834e-07;high@0.9053:W=3.33683e-07
nstxuG142301E55/N8/egn08w.3748E+02,nstxuG142301E55,candidate,8,6.122484546573093,-1.5777087072211144e-06,,,below_upper2,0.9993466188531321,0.999995353536986,0.135,lower_max,0.125,0.010000000000000009,0.0017565472153048736,0.7060256705074968,0.014634036912523046,5,0,5,3.6307505264129774e-05,0.0,3.6307505264129774e-05,4.0438492340026705e-07,True,True,True,True,True,low@0.2771:W=3.63075e-05;low@0.3089:W=6.84149e-06;low@0.9090:W=1.7627e-07;high@0.6867:W=4.04385e-07;high@0.9053:W=2.95381e-07,low@0.2771:W=3.63075e-05;low@0.3089:W=6.84149e-06;low@0.9090:W=1.7627e-07;high@0.6867:W=4.04385e-07;high@0.9053:W=2.95381e-07
nstxuG142301E55/N8/egn08w.3754E+02,nstxuG142301E55,candidate,8,6.126965816383473,-4.130370029854651e-07,,,below_upper2,0.9994773470816463,0.9999993586107705,0.125,lower_max,0.125,0.0,0.00248666361915556,0.6614971559095807,0.014623333561176654,5,0,5,5.107119553895597e-06,0.0,5.107119553895597e-06,5.325059924322257e-08,True,True,True,True,True,low@0.2776:W=5.10712e-06;low@0.3086:W=9.96676e-07;low@0.9091:W=2.49888e-08;high@0.6865:W=5.32506e-08;high@0.9053:W=4.26362e-08,low@0.2776:W=5.10712e-06;low@0.3086:W=9.96676e-07;low@0.9091:W=2.49888e-08;high@0.6865:W=5.32506e-08;high@0.9053:W=4.26362e-08
nstxuG142301E55/N8/egn08w.3773E+02,nstxuG142301E55,candidate,8,6.14271655654719,-5.60190971652789e-06,,,below_upper2,0.9991411893102471,0.9999887293654017,0.12,lower_max,0.125,0.0050000000000000044,0.005044420146995134,0.551779490518204,0.014585837393946872,5,0,5,4.238270135150031e-05,0.0,4.238270135150031e-05,3.1232317258813655e-06,True,True,True,True,True,low@0.2791:W=4.23827e-05;low@0.3075:W=9.45702e-06;low@0.9091:W=1.24183e-07;high@0.6860:W=3.12323e-06;high@0.9053:W=1.40277e-07,low@0.2791:W=4.23827e-05;low@0.3075:W=9.45702e-06;low@0.9091:W=1.24183e-07;high@0.6860:W=3.12323e-06;high@0.9053:W=1.40277e-07
nstxuG142301E55/N8/egn08w.3779E+02,nstxuG142301E55,candidate,8,6.147751614839621,-4.425007894509032e-06,,,below_upper2,0.9991009053376999,0.9999961770441824,0.115,lower_max,0.125,0.009999999999999995,0.005859296813587774,0.48150008018762985,0.01457389147515842,5,0,5,4.9140080111458835e-05,0.0,4.9140080111458835e-05,1.5728707655034727e-06,True,True,True,True,True,low@0.2796:W=4.91401e-05;low@0.3071:W=1.1252e-05;low@0.9091:W=2.05682e-07;high@0.6858:W=1.57287e-06;high@0.9053:W=3.05807e-07,low@0.2796:W=4.91401e-05;low@0.3071:W=1.1252e-05;low@0.9091:W=2.05682e-07;high@0.6858:W=1.57287e-06;high@0.9053:W=3.05807e-07
nstxuG142301E55/N8/egn08w.3833E+02,nstxuG142301E55,candidate,8,6.190732973831894,-1.4792229469896518e-05,,,below_upper2,0.9985992505711002,0.9999879854735667,0.12,lower_max,0.125,0.0050000000000000044,0.012761471181809154,0.41345037415636354,0.01447270706548415,5,0,5,0.00017094389222500593,0.0,0.00017094389222500593,8.785602484995258e-06,True,True,True,True,True,low@0.2844:W=0.000170944;low@0.3036:W=6.38385e-05;low@0.9091:W=6.93508e-07;high@0.6797:W=8.7856e-06;high@0.9053:W=7.29788e-07,low@0.2844:W=0.000170944;low@0.3036:W=6.38385e-05;low@0.9091:W=6.93508e-07;high@0.6797:W=8.7856e-06;high@0.9053:W=7.29788e-07
nstxuG142301E55/N9/egn09w.3431E+02,nstxuG142301E55,candidate,9,5.857374000430659,-1.1839539657674372e-05,,,below_upper2,0.9989380197497999,0.9999848034802938,0.37,lower_max,0.37,0.0,0.015506968543710625,0.8184115040487995,0.05681226195552333,4,0,4,0.0018160353212768137,0.0,0.0018160353212768137,1.6414531954093867e-06,True,True,False,True,True,low@0.3045:W=0.00181604;low@0.8814:W=8.37487e-07;high@0.6998:W=1.64145e-06;high@0.8792:W=8.13333e-07,low@0.3045:W=0.00181604;low@0.8814:W=8.37487e-07;high@0.6998:W=1.64145e-06;high@0.8792:W=8.13333e-07
nstxuG142301F62/N6/egn06w.4275E+02,nstxuG142301F62,candidate,6,6.538004880122071,-2.6635465502095086e-06,,,below_upper2,0.9991210973813459,0.999986848779763,0.385,lower_max,0.385,0.0,0.017261374093407875,0.9977564087139237,0.05154716252788937,4,0,4,0.00012615862413977802,0.0,0.00012615862413977802,6.167546154176892e-07,True,True,True,True,True,low@0.3232:W=0.000126159;low@0.9455:W=6.16755e-07;high@0.6683:W=5.03915e-07;high@0.9404:W=5.49073e-07,low@0.3232:W=0.000126159;low@0.9455:W=6.16755e-07;high@0.6683:W=5.03915e-07;high@0.9404:W=5.49073e-07
nstxuG142301F62/N6/egn06w.5322E+02,nstxuG142301F62,candidate,6,7.295060457074253,-0.039231615625915615,,,below_upper2,0.9122903212174063,0.9481546155805969,0.29,lower_max,0.29,0.0,0.004726259036541419,0.9328139550394124,0.08522968201593965,6,0,6,0.002503448860829648,0.0,0.002503448860829648,0.0021740395102260906,True,True,False,True,True,low@0.1568:W=0.00250345;low@0.9458:W=0.000369091;high@0.6098:W=0.00116217;high@0.6107:W=0.00127739;high@0.6209:W=0.00217404;high@0.9411:W=0.000279276,low@0.1568:W=0.00250345;low@0.9458:W=0.000369091;high@0.6098:W=0.00116217;high@0.6107:W=0.00127739;high@0.6209:W=0.00217404;high@0.9411:W=0.000279276
nstxuG142301F62/N7/egn07w.4606E+02,nstxuG142301F62,candidate,7,6.787104857888503,-0.0039364141231931086,,,below_upper2,0.9987423904734186,0.9998889677475572,0.355,lower_max,0.355,0.0,0.016404585208157952,0.9925183369217965,0.06943130712968335,8,0,8,0.00048359236765444327,0.0,0.00048359236765444327,6.033951579243831e-06,True,True,True,True,True,low@0.1788:W=0.000483592;low@0.2131:W=5.71457e-05;low@0.2943:W=4.90225e-05;low@0.9035:W=4.63254e-06;high@0.6488:W=4.92179e-06;high@0.6549:W=5.93161e-06;high@0.6550:W=6.03395e-06;high@0.9005:W=4.43708e-06,low@0.1788:W=0.000483592;low@0.2131:W=5.71457e-05;low@0.2943:W=4.90225e-05;low@0.9035:W=4.63254e-06;high@0.6488:W=4.92179e-06;high@0.6549:W=5.93161e-06;high@0.6550:W=6.03395e-06;high@0.9005:W=4.43708e-06
nstxuG142301F62/N8/egn08w.4898E+02,nstxuG142301F62,candidate,8,6.9985188458833365,-0.0610710837414642,,,below_upper2,0.8982909167622225,0.9897518367864792,0.335,lower_max,0.335,0.0,0.01453765214025214,0.8019570635050822,0.07770206587716132,6,0,6,0.004848369827378971,0.0,0.004848369827378971,0.0026677357685030464,True,True,False,True,True,low@0.1051:W=0.00484837;low@0.1932:W=0.00191081;low@0.2689:W=0.00027645;low@0.8758:W=0.00266774;high@0.6369:W=0.000132453;high@0.8728:W=0.00242951,low@0.1051:W=0.00484837;low@0.1932:W=0.00191081;low@0.2689:W=0.00027645;low@0.8758:W=0.00266774;high@0.6369:W=0.000132453;high@0.8728:W=0.00242951
nstxuG142301F62/N8/egn08w.5942E+02,nstxuG142301F62,candidate,8,7.708383860668919,-0.16382884906764195,,,below_upper2,0.7556625783109155,0.9749396414462931,0.24,lower_max,0.24,0.0,0.003241007443379156,0.5530240618912363,0.1035999075192545,5,0,5,0.009242034749651488,0.0,0.009242034749651488,0.009242034749651488,True,True,False,True,True,low@0.8761:W=0.00924203;high@0.5789:W=5.62981e-05;high@0.5811:W=5.93577e-05;high@0.5904:W=8.1956e-05;high@0.8736:W=0.00851089,low@0.8761:W=0.00924203;high@0.5789:W=5.62981e-05;high@0.5811:W=5.93577e-05;high@0.5904:W=8.1956e-05;high@0.8736:W=0.00851089
nstxuG142301M21/N10/egn10w.4868E+02,nstxuG142301M21,candidate,10,6.977320962411004,-0.000803293272141067,,,below_upper2,0.9852090955413491,0.998150319657507,0.34500000000000003,lower_max,0.33,0.015000000000000013,0.019503828288653293,0.37430861952611133,0.12348937594633179,8,0,8,0.008608366107799411,0.0,0.008608366107799411,0.0013972830416713214,True,True,False,True,True,low@0.0371:W=2.0984e-05;low@0.1736:W=3.80597e-05;low@0.2538:W=0.00860837;low@0.8865:W=0.00121015;high@0.6798:W=0.000768115;high@0.6824:W=0.000758215;high@0.6853:W=0.000759955;high@0.8852:W=0.00139728,low@0.0371:W=2.0984e-05;low@0.1736:W=3.80597e-05;low@0.2538:W=0.00860837;low@0.8865:W=0.00121015;high@0.6798:W=0.000768115;high@0.6824:W=0.000758215;high@0.6853:W=0.000759955;high@0.8852:W=0.00139728
nstxuG142301W29/N6/egn06w.1889E+02,nstxuG142301W29,candidate,6,4.346583584484247,-8.11612648300187e-09,,,below_upper2,0.998399847378368,0.9999622486561742,0.185,lower_max,0.185,0.0,0.0012520557851641045,0.9929071964402805,0.07752081306926817,3,0,3,8.754072413768147e-06,0.0,8.754072413768147e-06,4.471007816166623e-06,True,True,True,True,True,low@0.0811:W=8.75407e-06;high@0.7088:W=1.09213e-06;high@0.9853:W=4.47101e-06,low@0.0811:W=8.75407e-06;high@0.7088:W=1.09213e-06;high@0.9853:W=4.47101e-06
nstxuG142301W29/N7/egn07w.2103E+02,nstxuG142301W29,candidate,7,4.585715651295826,-9.900240420909966e-08,,,below_upper2,0.9932314688942124,0.9999940108838108,0.14,lower_max,0.135,0.0050000000000000044,0.000983334481308486,0.9817633441497159,0.10415108587799653,3,0,3,3.280488221750973e-07,0.0,3.280488221750973e-07,3.280488221750973e-07,True,True,True,True,True,low@0.9887:W=4.3302e-08;high@0.6679:W=3.28049e-07;high@0.9853:W=4.7867e-08,low@0.9887:W=4.3302e-08;high@0.6679:W=3.28049e-07;high@0.9853:W=4.7867e-08
nstxuG142301W29/N7/egn07w.2116E+02,nstxuG142301W29,candidate,7,4.600062235884766,-4.5506792023840836e-07,,,below_upper2,0.9906764941319673,0.9999887100673621,0.135,lower_max,0.135,0.0,0.004099048217922435,0.9761658913450659,0.10382626149803001,3,0,3,9.241310331238183e-07,0.0,9.241310331238183e-07,9.241310331238183e-07,True,True,True,True,True,low@0.9887:W=1.80081e-07;high@0.6659:W=9.24131e-07;high@0.9853:W=2.01319e-07,low@0.9887:W=1.80081e-07;high@0.6659:W=9.24131e-07;high@0.9853:W=2.01319e-07
nstxuG142301W29/N8/egn08w.1268E+02,nstxuG142301W29,candidate,8,3.5608429750912323,-9.943726852065921e-06,,,below_upper2,0.9959357586721796,0.9971007884248676,0.375,lower_max,0.375,0.0,0.009196621371417493,0.9530341517016986,0.028213599400728654,4,0,4,0.003376958067951368,0.0,0.003376958067951368,0.00014629807557830235,True,True,False,True,True,low@0.3262:W=0.00337696;low@0.9859:W=5.71562e-05;high@0.8546:W=0.000146298;high@0.9850:W=5.99478e-05,low@0.3262:W=0.00337696;low@0.9859:W=5.71562e-05;high@0.8546:W=0.000146298;high@0.9850:W=5.99478e-05
