path,validity,family,signed_delta,fraction_below_upper2,gap_region,error
nstx_120113/N1/egn01w.2378E+02,bad,none,0.01135541119933734,0.2913888496521064,mixed,
nstx_120113/N1/egn01w.2417E+02,bad,none,0.007903185229849029,0.2939086503364453,mixed,
nstx_120113/N1/egn01w.2456E+02,bad,none,0.006066605654725203,0.2966572414580673,mixed,
nstx_120113/N1/egn01w.2497E+02,bad,none,0.00406535667997347,0.2990599779997961,mixed,
nstx_120113/N1/egn01w.2538E+02,bad,none,0.002370812898096907,0.3014293894520888,mixed,
nstx_120113/N1/egn01w.2580E+02,bad,none,0.0004250000089401257,0.3035190206055945,mixed,
nstx_120113/N1/egn01w.2623E+02,bad,none,-0.001496278266425678,0.3054336439749503,mixed,
nstx_120113/N1/egn01w.2666E+02,bad,none,-0.002551529594504995,0.3073939900084199,mixed,
nstx_120113/N10/egn10w.1089E+02,good,tae,0.9860938662830893,1,below_upper2,
nstx_120113/N10/egn10w.1224E+02,good,tae,0.9880757795042683,1,below_upper2,
nstx_120113/N10/egn10w.1368E+02,good,tae,0.9893245905966677,1,below_upper2,
nstx_120113/N10/egn10w.1534E+02,good,tae,0.9897602170799145,1,below_upper2,
nstx_120113/N10/egn10w.2032E+02,good,tae,0.9887550036653145,0.9999802089137716,below_upper2,
nstx_120113/N10/egn10w.2299E+02,good,tae,0.9884099549611899,0.9999987635883278,below_upper2,
nstx_120113/N10/egn10w.2591E+02,good,tae,0.9861253887729052,0.9999695189163593,below_upper2,
nstx_120113/N10/egn10w.2945E+02,good,tae,0.9709649474668626,0.998221889835048,below_upper2,
nstx_120113/N10/egn10w.4548E+02,bad,none,0.629851646564227,0.9562969574494089,below_upper2,
nstx_120113/N10/egn10w.4585E+02,bad,none,0.5578982810897964,0.9943501575974406,below_upper2,
nstx_120113/N10/egn10w.4695E+02,bad,none,0.8803174280887972,0.9902107655556225,below_upper2,
nstx_120113/N10/egn10w.5042E+02,bad,none,0.60776868091122,0.9562018179659695,below_upper2,
nstx_120113/N10/egn10w.5561E+02,bad,none,0.8153632811813726,0.9894269714246029,below_upper2,
nstx_120113/N10/egn10w.9347E+01,good,tae,0.9706735564703766,1,below_upper2,
nstx_120113/N10/egn10w.9510E+01,good,tae,0.942128869699521,1,below_upper2,
nstx_120113/N2/egn02w.1062E+02,bad,none,0.9687370576169201,1,below_upper2,
nstx_120113/N2/egn02w.1088E+02,bad,none,0.7137476562638113,1,below_upper2,
nstx_120113/N2/egn02w.1148E+02,good,tae,0.9455557340380806,1,below_upper2,
nstx_120113/N2/egn02w.1239E+02,good,tae,0.946139107827074,1,below_upper2,
nstx_120113/N2/egn02w.1609E+02,bad,none,0.3389269303336078,1,below_upper2,
nstx_120113/N2/egn02w.2030E+02,bad,none,0.4536831041511925,0.4140247244414788,mixed,
nstx_120113/N3/egn03w.5807E+01,bad,tae,0.9915219963135283,1,below_upper2,
nstx_120113/N3/egn03w.6981E+01,bad,none,0.8166966594883571,1,below_upper2,
nstx_120113/N4/egn04w.1052E+02,bad,none,0.8328794431622304,1,below_upper2,
nstx_120113/N4/egn04w.1223E+02,good,tae,0.9776163535574038,1,below_upper2,
nstx_120113/N4/egn04w.1498E+02,good,tae,0.9791080767960212,1,below_upper2,
nstx_120113/N4/egn04w.2225E+02,bad,none,-0.03704194299145315,0.1729599123254453,mixed,
nstx_120113/N4/egn04w.2261E+02,bad,none,0.09937550697074338,0.2389384162589543,mixed,
nstx_120113/N4/egn04w.2334E+02,good,tae,0.9703086776232274,0.9989323913263043,below_upper2,
nstx_120113/N4/egn04w.2625E+02,bad,none,0.1882356700679151,0.467930518027988,mixed,
nstx_120113/N4/egn04w.4455E+02,bad,none,0.2745132791620852,0.874387406854867,below_upper2,
nstx_120113/N4/egn04w.4463E+02,bad,none,0.240033868796813,0.8343620322599243,below_upper2,
nstx_120113/N4/egn04w.5581E+02,bad,none,0.6076435603004505,0.9810121493921907,below_upper2,
nstx_120113/N4/egn04w.5664E+02,bad,none,0.3863167540358886,0.4184062523632419,mixed,
nstx_120113/N4/egn04w.6761E+01,bad,none,0.9327977181986367,1,below_upper2,
nstx_120113/N4/egn04w.8865E+01,bad,none,0.8665600571191139,1,below_upper2,
nstx_120113/N4/egn04w.8937E+01,bad,none,0.8696841088703759,1,below_upper2,
nstx_120113/N4/egn04w.8982E+01,bad,none,0.876689541278874,1,below_upper2,
nstx_120113/N4/egn04w.9018E+01,bad,none,0.9133755892576778,1,below_upper2,
nstx_120113/N4/egn04w.9059E+01,bad,none,0.8630559501261861,1,below_upper2,
nstx_120113/N4/egn04w.9198E+01,bad,none,0.886637418865178,1,below_upper2,
nstx_120113/N4/egn04w.9355E+01,bad,none,0.89250662681117,1,below_upper2,
nstx_120113/N4/egn04w.9419E+01,bad,none,0.908952596845681,1,below_upper2,
nstx_120113/N4/egn04w.9542E+01,bad,none,0.8599197284696123,1,below_upper2,
nstx_120113/N4/egn04w.9876E+01,good,tae,0.9575826437378269,1,below_upper2,
nstx_120113/N5/egn05w.1009E+02,bad,tae,0.9491783256401558,1,below_upper2,
nstx_120113/N5/egn05w.1161E+02,bad,none,0.9255901595843445,1,below_upper2,
nstx_120113/N5/egn05w.1185E+02,bad,none,0.5785228907018064,1,below_upper2,
nstx_120113/N5/egn05w.1205E+02,bad,none,0.812402653046252,1,below_upper2,
nstx_120113/N5/egn05w.1226E+02,good,tae,0.9840137158194886,1,below_upper2,
nstx_120113/N5/egn05w.1259E+02,bad,none,0.3644547596350052,1,below_upper2,
nstx_120113/N5/egn05w.1279E+02,bad,none,0.2846832625066224,1,below_upper2,
nstx_120113/N5/egn05w.1530E+02,good,tae,0.9852824739959053,0.9999706565487659,below_upper2,
nstx_120113/N5/egn05w.1806E+02,good,tae,0.9847749064512541,0.9998505537088395,below_upper2,
nstx_120113/N5/egn05w.2829E+02,bad,none,0.8949625138770584,0.9054284240688786,below_upper2,
nstx_120113/N5/egn05w.3147E+02,bad,none,0.3162242734804161,0.3630934848253926,mixed,
nstx_120113/N5/egn05w.4734E+02,bad,none,0.5638322745590928,0.9746364258951862,below_upper2,
nstx_120113/N5/egn05w.4776E+02,bad,none,0.4870190251907583,0.8727376293558168,below_upper2,
nstx_120113/N5/egn05w.4796E+02,bad,none,0.4619924811208427,0.7888306459849072,below_upper2,
nstx_120113/N5/egn05w.5462E+02,bad,none,-0.07077515961431749,0.653549840895277,below_upper2,
nstx_120113/N5/egn05w.5472E+02,bad,none,-0.08962098835409414,0.6088035822498536,below_upper2,
nstx_120113/N5/egn05w.5637E+02,bad,none,0.9594973227430638,0.9809738689345218,below_upper2,
nstx_120113/N5/egn05w.5774E+02,bad,none,0.5785124956424423,0.971628011323879,below_upper2,
nstx_120113/N5/egn05w.9885E+01,bad,none,0.8470992001489183,1,below_upper2,
nstx_120113/N6/egn06w.1055E+02,good,tae,0.9805690010055912,1,below_upper2,
nstx_120113/N6/egn06w.1147E+02,bad,none,0.7759552982550846,1,below_upper2,
nstx_120113/N6/egn06w.1202E+02,good,tae,0.9821522894069566,1,below_upper2,
nstx_120113/N6/egn06w.1418E+02,good,tae,0.984338738862784,1,below_upper2,
nstx_120113/N6/egn06w.1472E+02,good,tae,0.9817543962275825,1,below_upper2,
nstx_120113/N6/egn06w.1484E+02,bad,none,0.9862382844693977,1,below_upper2,
nstx_120113/N6/egn06w.2071E+02,good,tae,0.9837106868086659,0.9999824012393532,below_upper2,
nstx_120113/N6/egn06w.2540E+02,bad,none,0.1170391688544527,0.2099889797937298,mixed,
nstx_120113/N6/egn06w.3039E+02,bad,none,0.8266173623045098,0.8062307482096284,below_upper2,
nstx_120113/N6/egn06w.5002E+02,bad,none,0.6148942197842893,0.9946387204720724,below_upper2,
nstx_120113/N6/egn06w.5046E+02,bad,none,0.4813205159907233,0.9191597182160935,below_upper2,
nstx_120113/N6/egn06w.5825E+02,bad,none,0.6441353798103184,0.9673186877099069,below_upper2,
nstx_120113/N6/egn06w.8903E+01,bad,none,0.9860533476333831,1,below_upper2,
nstx_120113/N6/egn06w.8975E+01,bad,none,0.9898484382017112,1,below_upper2,
nstx_120113/N6/egn06w.9044E+01,bad,none,0.9946494869909354,1,below_upper2,
nstx_120113/N6/egn06w.9087E+01,bad,none,0.972098921970056,1,below_upper2,
nstx_120113/N6/egn06w.9281E+01,good,tae,0.8834859828515431,1,below_upper2,
nstx_120113/N6/egn06w.9423E+01,good,tae,0.9540858649035399,1,below_upper2,
nstx_120113/N6/egn06w.9881E+01,bad,none,0.9715087979052672,1,below_upper2,
nstx_120113/N7/egn07w.1057E+02,good,tae,0.9862899158333099,1,below_upper2,
nstx_120113/N7/egn07w.1117E+02,bad,none,0.9996224843563306,1,below_upper2,
nstx_120113/N7/egn07w.1121E+02,bad,none,0.9994471613888789,1,below_upper2,
nstx_120113/N7/egn07w.1130E+02,bad,none,0.9990869644868949,1,below_upper2,
nstx_120113/N7/egn07w.1146E+02,bad,none,0.9959684374090402,1,below_upper2,
nstx_120113/N7/egn07w.1162E+02,bad,none,0.9984521151464134,1,below_upper2,
nstx_120113/N7/egn07w.1187E+02,good,tae,0.9868842665960043,1,below_upper2,
nstx_120113/N7/egn07w.1216E+02,bad,none,0.9986809243956354,1,below_upper2,
nstx_120113/N7/egn07w.1639E+02,good,tae,0.986943779129362,0.9999619115476914,below_upper2,
nstx_120113/N7/egn07w.1976E+02,good,tae,0.987141031465681,0.9999873731358316,below_upper2,
nstx_120113/N7/egn07w.2630E+02,bad,none,0.9769364479914256,0.9936197658944537,below_upper2,
nstx_120113/N7/egn07w.3192E+02,bad,none,0.885506237525482,0.9124283497686239,below_upper2,
nstx_120113/N7/egn07w.4543E+02,bad,none,0.5321853156941976,0.9317389480024265,below_upper2,
nstx_120113/N7/egn07w.4562E+02,bad,none,0.4982140676181157,0.8180222512951941,below_upper2,
nstx_120113/N7/egn07w.4985E+02,bad,none,0.7015045645582862,0.8564359055945202,below_upper2,
nstx_120113/N7/egn07w.5141E+02,bad,none,-0.2799154350614971,0.6989082739863983,below_upper2,
nstx_120113/N7/egn07w.5154E+02,bad,none,0.6304429372540733,0.8868155132650101,below_upper2,
nstx_120113/N7/egn07w.5162E+02,bad,none,-0.2901358693183264,0.7635757477124648,below_upper2,
nstx_120113/N7/egn07w.5193E+02,bad,none,-0.4629642661898404,0.4134379219812133,mixed,
nstx_120113/N7/egn07w.5230E+02,bad,none,0.4635478340896407,0.9735861525109072,below_upper2,
nstx_120113/N7/egn07w.6041E+01,bad,none,0.9614171306859656,1,below_upper2,
nstx_120113/N8/egn08w.1032E+02,good,tae,0.981476992280565,1,below_upper2,
nstx_120113/N8/egn08w.1172E+02,good,tae,0.9859581288089785,1,below_upper2,
nstx_120113/N8/egn08w.1321E+02,good,tae,0.987190196690818,1,below_upper2,
nstx_120113/N8/egn08w.1530E+02,good,tae,0.9875532123504112,1,below_upper2,
nstx_120113/N8/egn08w.1802E+02,good,tae,0.9872063834267514,0.998884301825725,below_upper2,
nstx_120113/N8/egn08w.2101E+02,good,tae,0.9876596083408924,0.9999971907619534,below_upper2,
nstx_120113/N8/egn08w.2397E+02,good,tae,0.9860809987711563,0.9999776828170175,below_upper2,
nstx_120113/N8/egn08w.2765E+02,bad,none,0.9749327209129669,0.9960637005281618,below_upper2,
nstx_120113/N8/egn08w.4617E+02,bad,none,0.6971533666762754,0.9246058096722005,below_upper2,
nstx_120113/N8/egn08w.4740E+02,bad,none,0.5469533776477205,0.9847241731008184,below_upper2,
nstx_120113/N8/egn08w.5127E+02,bad,none,0.7422400621879732,0.9418555710796288,below_upper2,
nstx_120113/N8/egn08w.5319E+02,bad,none,0.6256178074971487,0.8910921050062225,below_upper2,
nstx_120113/N8/egn08w.9014E+01,good,tae,0.9420341595400026,1,below_upper2,
nstx_120113/N8/egn08w.9477E+01,good,tae,0.9467232582550883,1,below_upper2,
nstx_120113/N9/egn09w.1011E+02,good,tae,0.9851868333082138,1,below_upper2,
nstx_120113/N9/egn09w.1136E+02,good,tae,0.9872802793491879,1,below_upper2,
nstx_120113/N9/egn09w.1638E+02,good,tae,0.9879422112727995,0.9999995281539651,below_upper2,
nstx_120113/N9/egn09w.2203E+02,good,tae,0.9879288849611789,0.9999904264285326,below_upper2,
nstx_120113/N9/egn09w.2509E+02,good,tae,0.9858072049198141,0.9998613156216604,below_upper2,
nstx_120113/N9/egn09w.2877E+02,good,tae,0.9749182324559948,0.9979034026830363,below_upper2,
nstx_120113/N9/egn09w.4356E+02,bad,none,0.5764074200704875,0.9534431238884863,below_upper2,
nstx_120113/N9/egn09w.4398E+02,bad,none,0.5245216430144932,0.8543830146378021,below_upper2,
nstx_120113/N9/egn09w.4423E+02,bad,none,0.478030267907091,0.951539853676649,below_upper2,
nstx_120113/N9/egn09w.4806E+02,bad,none,0.7708922444076758,0.994614601217916,below_upper2,
nstx_120113/N9/egn09w.4885E+02,bad,none,0.6221189305876175,0.9442984028026509,below_upper2,
nstx_120113/N9/egn09w.5240E+01,bad,none,0.9912472749075072,1,below_upper2,
nstx_120113/N9/egn09w.5398E+02,bad,none,0.6838065593196282,0.9179005722474679,below_upper2,
nstx_120113/N9/egn09w.9464E+01,bad,tae,0.9214464573165491,1,below_upper2,
nstx_120113/N9/egn09w.9909E+01,good,tae,0.9609926598236174,1,below_upper2,
nstx_135388/N1/egn01w.1384E+02,bad,none,0.9968227420369326,1,below_upper2,
nstx_135388/N1/egn01w.1934E+02,bad,none,0.9958787637483103,1,below_upper2,
nstx_135388/N1/egn01w.1963E+02,bad,none,0.9956482164700552,1,below_upper2,
nstx_135388/N1/egn01w.1991E+02,bad,none,0.9953958024321811,1,below_upper2,
nstx_135388/N1/egn01w.2018E+02,bad,none,0.9951600009019169,1,below_upper2,
nstx_135388/N1/egn01w.2068E+02,bad,none,0.993262032234004,1,below_upper2,
nstx_135388/N1/egn01w.2092E+02,bad,none,0.9929905372914944,1,below_upper2,
nstx_135388/N1/egn01w.2115E+02,bad,none,0.9924287141940962,1,below_upper2,
nstx_135388/N1/egn01w.2137E+02,bad,none,0.9917534321352541,1,below_upper2,
nstx_135388/N1/egn01w.2159E+02,bad,none,0.9909885498894491,1,below_upper2,
nstx_135388/N1/egn01w.2180E+02,bad,none,0.9901361736661699,1,below_upper2,
nstx_135388/N1/egn01w.2200E+02,bad,none,0.9891928390965058,1,below_upper2,
nstx_135388/N1/egn01w.2220E+02,bad,none,0.9879690632927908,1,below_upper2,
nstx_135388/N1/egn01w.2239E+02,bad,none,0.9865310964021696,1,below_upper2,
nstx_135388/N1/egn01w.2277E+02,bad,none,0.9843405552360157,1,below_upper2,
nstx_135388/N1/egn01w.2296E+02,bad,none,0.9828351451005015,1,below_upper2,
nstx_135388/N1/egn01w.2732E+02,good,tae,0.9266504202403016,1,below_upper2,
nstx_135388/N1/egn01w.2876E+02,bad,none,0.907697547293748,1,below_upper2,
nstx_135388/N1/egn01w.2885E+02,bad,none,0.9103621590851017,1,below_upper2,
nstx_135388/N1/egn01w.2905E+02,bad,none,0.9411923053135971,1,below_upper2,
nstx_135388/N1/egn01w.3423E+02,bad,none,0.9073850749848196,1,below_upper2,
nstx_135388/N1/egn01w.6038E+02,bad,none,0.2977954068229325,0.4439148108213536,mixed,
nstx_135388/N1/egn01w.6121E+02,bad,none,0.2849492110199217,0.434389735192151,mixed,
nstx_135388/N1/egn01w.6206E+02,bad,none,0.3041692791700125,0.447351727706355,mixed,
nstx_135388/N1/egn01w.6294E+02,bad,none,0.02449755366843546,0.3021041884817336,mixed,
nstx_135388/N10/egn10w.1031E+02,bad,none,0.9989529670375416,1,below_upper2,
nstx_135388/N10/egn10w.1057E+02,bad,none,0.9990822942539794,1,below_upper2,
nstx_135388/N10/egn10w.1104E+03,bad,none,0.09392896995086818,0.06811982609374023,mixed,
nstx_135388/N10/egn10w.1113E+03,bad,none,0.7608876781930761,0.85749435968877,below_upper2,
nstx_135388/N10/egn10w.1143E+02,bad,none,0.9988803443960549,1,below_upper2,
nstx_135388/N10/egn10w.1150E+03,bad,none,0.6922323608142311,0.8944905665386566,below_upper2,
nstx_135388/N10/egn10w.1184E+02,bad,none,0.9986211526493233,1,below_upper2,
nstx_135388/N10/egn10w.1611E+02,bad,none,0.997993291222923,1,below_upper2,
nstx_135388/N10/egn10w.1906E+02,bad,none,0.9976547062042964,1,below_upper2,
nstx_135388/N10/egn10w.2001E+02,bad,none,0.9975126808381416,1,below_upper2,
nstx_135388/N10/egn10w.2033E+02,bad,none,0.9984553491821462,1,below_upper2,
nstx_135388/N10/egn10w.2055E+02,bad,none,0.9994253616404816,1,below_upper2,
nstx_135388/N10/egn10w.2074E+02,bad,none,0.9258261564856305,1,below_upper2,
nstx_135388/N10/egn10w.2094E+02,good,tae,0.9969668579479566,1,below_upper2,
nstx_135388/N10/egn10w.2132E+02,bad,none,0.8980879153458906,1,below_upper2,
nstx_135388/N10/egn10w.2601E+02,good,tae,0.9965682261001089,1,below_upper2,
nstx_135388/N10/egn10w.2649E+02,bad,none,0.9165992373504023,1,below_upper2,
nstx_135388/N10/egn10w.2680E+02,bad,tae,0.9138860010285285,1,below_upper2,
nstx_135388/N10/egn10w.2703E+02,good,tae,0.9966078496458426,1,below_upper2,
nstx_135388/N10/egn10w.2723E+02,good,tae,0.7466376167782734,1,below_upper2,
nstx_135388/N10/egn10w.2742E+02,good,tae,0.9200301575094602,1,below_upper2,
nstx_135388/N10/egn10w.2748E+02,bad,none,0.9885477245190003,1,below_upper2,
nstx_135388/N10/egn10w.2832E+02,good,tae,0.941806978579,1,below_upper2,
nstx_135388/N10/egn10w.2864E+02,good,tae,0.9964385497040653,1,below_upper2,
nstx_135388/N10/egn10w.3008E+02,good,tae,0.8886080227056787,1,below_upper2,
nstx_135388/N10/egn10w.3102E+02,good,tae,0.9962024762229311,1,below_upper2,
nstx_135388/N10/egn10w.3169E+02,good,tae,0.9484930480082963,1,below_upper2,
nstx_135388/N10/egn10w.3245E+02,good,tae,0.9955172867364063,1,below_upper2,
nstx_135388/N10/egn10w.3375E+02,good,tae,0.9655155392303864,0.9999999967575275,below_upper2,
nstx_135388/N10/egn10w.3492E+02,good,tae,0.9953848387531188,0.9999999999562673,below_upper2,
nstx_135388/N10/egn10w.3656E+02,bad,none,0.9032223571382435,0.9999878698419241,below_upper2,
nstx_135388/N10/egn10w.3674E+02,good,tae,0.9949099133445577,0.9999999835011281,below_upper2,
nstx_135388/N10/egn10w.3932E+02,good,tae,0.9941361426732721,0.9999989668412819,below_upper2,
nstx_135388/N10/egn10w.4242E+02,good,tae,0.9940494928596293,0.9999999192299172,below_upper2,
nstx_135388/N10/egn10w.4546E+02,good,tae,0.9871445058629931,0.9998557589472592,below_upper2,
nstx_135388/N10/egn10w.4807E+02,good,tae,0.992824465484736,0.9999999847015038,below_upper2,
nstx_135388/N10/egn10w.5222E+02,good,tae,0.9927391609961879,0.999999978333426,below_upper2,
nstx_135388/N10/egn10w.5526E+02,good,tae,0.9894340583827802,0.9999999506676737,below_upper2,
nstx_135388/N10/egn10w.5988E+02,good,tae,0.9743801528619724,0.9999998327150752,below_upper2,
nstx_135388/N10/egn10w.6459E+02,good,tae,0.9514485186601508,0.9999998009471152,below_upper2,
nstx_135388/N10/egn10w.6962E+02,good,tae,0.9465530785855171,0.9999867445057435,below_upper2,
nstx_135388/N10/egn10w.7465E+02,good,tae,0.9716698103893966,0.9999558351080494,below_upper2,
nstx_135388/N10/egn10w.7952E+02,good,tae,0.9691440622356814,0.9994348405283204,below_upper2,
nstx_135388/N10/egn10w.8535E+02,good,tae,0.8747296770271016,0.9993146621711255,below_upper2,
nstx_135388/N10/egn10w.9310E+02,bad,tae,0.8192300071715759,0.9591076947829276,below_upper2,
nstx_135388/N2/egn02w.1187E+03,bad,none,0.5019716404648631,0.8575660358818938,below_upper2,
nstx_135388/N2/egn02w.1205E+02,bad,none,0.9980990923781325,1,below_upper2,
nstx_135388/N2/egn02w.1612E+02,bad,tae,0.9991153840688567,1,below_upper2,
nstx_135388/N2/egn02w.1754E+02,bad,tae,0.9984758722398189,1,below_upper2,
nstx_135388/N2/egn02w.1770E+02,bad,tae,0.9985089208113991,1,below_upper2,
nstx_135388/N2/egn02w.2436E+02,bad,none,0.9106173002562977,1,below_upper2,
nstx_135388/N2/egn02w.2444E+02,bad,none,0.9856990278287289,1,below_upper2,
nstx_135388/N2/egn02w.2470E+02,bad,none,0.9870907007577113,1,below_upper2,
nstx_135388/N2/egn02w.2483E+02,bad,none,0.9705828619632261,1,below_upper2,
nstx_135388/N2/egn02w.2504E+02,bad,none,0.9878446529860782,1,below_upper2,
nstx_135388/N2/egn02w.2528E+02,bad,none,0.9934512921106742,1,below_upper2,
nstx_135388/N2/egn02w.2560E+02,bad,none,0.9588361870016208,1,below_upper2,
nstx_135388/N2/egn02w.2608E+02,bad,none,0.8864429303597446,1,below_upper2,
nstx_135388/N2/egn02w.2662E+02,bad,none,0.8521491721493799,1,below_upper2,
nstx_135388/N2/egn02w.2759E+02,bad,tae,0.8047248741097256,1,below_upper2,
nstx_135388/N2/egn02w.3004E+02,good,tae,0.9617950914114761,1,below_upper2,
nstx_135388/N2/egn02w.3170E+02,good,tae,0.7949337921090688,1,below_upper2,
nstx_135388/N2/egn02w.3452E+02,bad,none,0.9830278833547108,1,below_upper2,
nstx_135388/N2/egn02w.3540E+02,good,tae,0.981786407384915,0.9999494217134345,below_upper2,
nstx_135388/N2/egn02w.4018E+02,bad,none,-0.09770923632217295,0.0637221839011495,mixed,
nstx_135388/N2/egn02w.4216E+02,bad,none,0.6161188181681987,0.4936045407685454,mixed,
nstx_135388/N2/egn02w.4231E+02,bad,none,0.9158842281343332,0.8792106191909217,below_upper2,
nstx_135388/N2/egn02w.6062E+02,bad,none,0.9804001402939798,0.9917870312502129,below_upper2,
nstx_135388/N3/egn03w.1032E+02,bad,none,0.9984483910352893,1,below_upper2,
nstx_135388/N3/egn03w.1151E+03,bad,none,0.583796993663354,0.7454710009489026,below_upper2,
nstx_135388/N3/egn03w.1321E+02,bad,none,0.9982909317643982,1,below_upper2,
nstx_135388/N3/egn03w.1541E+02,bad,tae,0.998103012030536,1,below_upper2,
nstx_135388/N3/egn03w.2023E+02,bad,none,0.9968591362247042,1,below_upper2,
nstx_135388/N3/egn03w.2326E+02,bad,none,0.7052863678874356,1,below_upper2,
nstx_135388/N3/egn03w.2558E+02,bad,tae,0.979878975630155,1,below_upper2,
nstx_135388/N3/egn03w.2677E+02,bad,none,0.9946097521658328,1,below_upper2,
nstx_135388/N3/egn03w.2764E+02,good,tae,0.8092471043463155,1,below_upper2,
nstx_135388/N3/egn03w.2917E+02,good,tae,0.7971246452473875,1,below_upper2,
nstx_135388/N3/egn03w.2999E+02,bad,none,0.6818434330370091,1,below_upper2,
nstx_135388/N3/egn03w.3194E+02,good,tae,0.966545054384256,1,below_upper2,
nstx_135388/N3/egn03w.3321E+02,good,tae,0.9352054920211392,1,below_upper2,
nstx_135388/N3/egn03w.3446E+02,bad,none,-0.08909303443091438,0.01765937391649009,mixed,
nstx_135388/N3/egn03w.4022E+02,good,tae,0.9876775370965037,0.9957342779810894,below_upper2,
nstx_135388/N3/egn03w.4409E+02,bad,none,0.9636884184271114,0.9571590886015623,below_upper2,
nstx_135388/N3/egn03w.4432E+02,good,tae,0.9881275519449647,0.9963388501853814,below_upper2,
nstx_135388/N3/egn03w.5495E+02,good,tae,0.9865987200019366,0.9994823000823159,below_upper2,
nstx_135388/N3/egn03w.7148E+02,bad,none,0.9235277089422345,0.9438696128449385,below_upper2,
nstx_135388/N4/egn04w.1061E+02,bad,none,0.9985660506342364,1,below_upper2,
nstx_135388/N4/egn04w.1135E+03,bad,none,0.5281254773948555,0.9402651173526282,below_upper2,
nstx_135388/N4/egn04w.1894E+02,bad,tae,0.9958761626290443,1,below_upper2,
nstx_135388/N4/egn04w.1910E+02,good,tae,0.9973575377781178,1,below_upper2,
nstx_135388/N4/egn04w.2013E+02,good,tae,0.9967841820140668,1,below_upper2,
nstx_135388/N4/egn04w.2230E+02,bad,none,0.7306463030504132,1,below_upper2,
nstx_135388/N4/egn04w.2289E+02,good,tae,0.9963764820193415,1,below_upper2,
nstx_135388/N4/egn04w.2792E+02,good,tae,0.9682309802041623,1,below_upper2,
nstx_135388/N4/egn04w.2835E+02,good,tae,0.8597009004245935,1,below_upper2,
nstx_135388/N4/egn04w.2986E+02,bad,none,0.6147198002723286,1,below_upper2,
nstx_135388/N4/egn04w.3241E+02,good,tae,0.9620241117918165,0.9999393819848107,below_upper2,
nstx_135388/N4/egn04w.3287E+02,good,tae,0.8947893302732957,0.9996352350832092,below_upper2,
nstx_135388/N4/egn04w.3862E+02,good,tae,0.9946363893559298,0.9997223512679344,below_upper2,
nstx_135388/N4/egn04w.4640E+02,good,tae,0.9939719739903641,0.9999220429548058,below_upper2,
